Nombre,Referencia,CODIGO,Rubro,COD,Familia,COD,Material,COD,Detalle,COD,Título,COD,Teñido,COD,Nombre Color,COD,Modelo,Medida,Texto,Talla,Otros
H-PPA-9x2/34,H-PPA-9x2/34-628-BURNT BRICK,Y-C-P-CB-9x2/34-A-628,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,BURNT BRICK,628,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-629-BURNT BRICK,Y-C-P-CB-9x2/34-A-629,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,CLAYSTON,629,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-652-ENGLISH ROSE,Y-C-P-CB-9x2/34-A-652,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,ENGLISH ROSE,652,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-662-MORNING GLORY,Y-C-P-CB-9x2/34-A-662,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,MORNING GLORY,662,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-667-LANGOUSTINO,Y-C-P-CB-9x2/34-A-667,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,LANGOUSTINO,667,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-668-RASPBERRY SORBET,Y-C-P-CB-9x2/34-A-668,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,RASPBERRY SORBET,668,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-669-CORAL BLUSH,Y-C-P-CB-9x2/34-A-669,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,CORAL BLUSH,669,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-675-DUSTY SALMON,Y-C-P-CB-9x2/34-A-675,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,DUSTY SALMON,675,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-703-WINTER WHEAT,Y-C-P-CB-9x2/34-A-703,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,WINTER WHEAT,703,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-719-NUGGET GOLD,Y-C-P-CB-9x2/34-A-719,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,NUGGET GOLD,719,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-721-LEMON DROP,Y-C-P-CB-9x2/34-A-721,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,LEMON DROP,721,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-766-SPECTRA YELLOW,Y-C-P-CB-9x2/34-A-766,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,SPECTRA YELLOW,766,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-773-VINTAGE YELLOW,Y-C-P-CB-9x2/34-A-773,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,VINTAGE YELLOW,773,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-886-SUNBURST,Y-C-P-CB-9x2/34-A-886,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,SUNBURST,886,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-889-TOMATO,Y-C-P-CB-9x2/34-A-889,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,TOMATO,889,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-894-DRAGON FIRE,Y-C-P-CB-9x2/34-A-894,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,DRAGON FIRE,894,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-967-BLACK WALTNUT SPACE DYE,Y-C-P-CB-9x2/34-A-967,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,BLACK WALTNUT SPACE DYE,967,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-968-DARK SPACE DYE,Y-C-P-CB-9x2/34-A-968,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,DARK SPACE DYE,968,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-986-MARINE BLUE SPACE DYE,Y-C-P-CB-9x2/34-A-986,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,MARINE BLUE SPACE DYE,986,,,,,
H-PPC-20/2,H-PPC-20/2-000-CRUDO,Y-C-P-CB-20/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPC-20/2x9,H-PPC-20/2x9-000-CRUDO,Y-C-P-CB-20/2x9-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,GREIGE,G-,GREIGE,000,,,,,
H-PPC-20/2x3,H-PPC-24/2X3-000-Crudo,Y-C-P-CB-20/2x3-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x3,20/2x3-,GREIGE,G-,GREIGE,000,,,,,
H-PPC-30/2x10,H-PPC-30/2X10-000-CRUDO,Y-C-P-CB-30/2x10-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,GREIGE,G-,GREIGE,000,,,,,
H-PPC-7x2/34,H-PPC-7x2/34-000-CRUDO,Y-C-P-CB-7x2/34-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,GREIGE,G-,GREIGE,000,,,,,
H-PPC-9x2/34,H-PPC-9x2/34-000-CRUDO,Y-C-P-CB-9x2/34-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,GREIGE,G-,GREIGE,000,,,,,
H-PPGMC-40/2,H-PPGMC-40/2-000-CRUDO,Y-C-P-CB/GS/MZ-40/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/GASSED/MERCERIZED,CB/GS/MZ-,40/2,40/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPGMC-40/2,H-PPGMC-40/2-000-Crudo,Y-C-P-CB/GS/MZ-40/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/GASSED/MERCERIZED,CB/GS/MZ-,40/2,40/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPGMN-40/2,H-PPGMN-40/2-000-Crudo,Y-C-P-CB/GS/MZ-40/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/GASSED/MERCERIZED,CB/GS/MZ-,40/2,40/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPGMN-40/2,H-PPGMN-40/2-53113-SKULL,Y-C-P-CB/GS/MZ-40/2-I-53113,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/GASSED/MERCERIZED,CB/GS/MZ-,40/2,40/2-,INDUSTRIAL,I-,SKULL,53113,,,,,
H-PPGMN-40/2,H-PPGMN-40/2-60998-RYE,Y-C-P-CB/GS/MZ-40/2-I-60998,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/GASSED/MERCERIZED,CB/GS/MZ-,40/2,40/2-,INDUSTRIAL,I-,RYE,60998,,,,,
H-PPM-24/2x3,H-PPM-24/2x3-000-Crudo,Y-C-P-CB/MZ-24/2x3-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/MERCERIZED,CB/MZ-,24/2x3,24/2x3-,GREIGE,G-,GREIGE,000,,,,,
H-PPM-24/2x3,H-PPM-24/2x3-000-GREIGE,Y-C-P-CB/MZ-24/2x3-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/MERCERIZED,CB/MZ-,24/2x3,24/2x3-,GREIGE,G-,GREIGE,000,,,,,
H-PPM-24/2x3,H-PPM-24/2x3-236-BARK,Y-C-P-CB/MZ-24/2x3-I-236,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/MERCERIZED,CB/MZ-,24/2x3,24/2x3-,INDUSTRIAL,I-,BARK,236,,,,,
H-PPM-24/2x3,H-PPM-24/2x3-430-CARBON,Y-C-P-CB/MZ-24/2x3-I-430,YARN,Y-,COTTON,C-,PIMA,P-,COMBED/MERCERIZED,CB/MZ-,24/2x3,24/2x3-,INDUSTRIAL,I-,CARBON,430,,,,,
H-PPN-0228,H-PPN-0228-000-CRUDO,Y-C-P-CB-2/28-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,2/28,2/28-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-0228,H-PPN-0228-000-Crudo,Y-C-P-CB-2/28-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,2/28,2/28-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-0228,H-PPN-0228-254-SLAB,Y-C-P-CB-2/28-I-254,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,2/28,2/28-,INDUSTRIAL,I-,SLAB,254,,,,,
H-PPN-20/2,H-PPN-20/2-000-CRUDO,Y-C-P-CB-20/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-20/2,H-PPN-20/2-000-Crudo,Y-C-P-CB-20/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-20/2,H-PPN-20/2-007-MARZIPAN,Y-C-P-CB-20/2-I-007,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,MARZIPAN,007,,,,,
H-PPN-20/2,H-PPN-20/2-236-BARK,Y-C-P-CB-20/2-I-236,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,BARK,236,,,,,
H-PPN-20/2,H-PPN-20/2-305-PISTACHIO,Y-C-P-CB-20/2-I-305,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,PISTACHIO,305,,,,,
H-PPN-20/2,H-PPN-20/2-420-INK,Y-C-P-CB-20/2-I-420,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,INK,420,,,,,
H-PPN-20/2,H-PPN-20/2-441-Bluestone,Y-C-P-CB-20/2-I-441,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,Bluestone,441,,,,,
H-PPN-20/2,H-PPN-20/2-53113-SKULL,Y-C-P-CB-20/2-I-53113,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,SKULL,53113,,,,,
H-PPN-20/2,H-PPN-20/2-606-MADDER ROOT (EX MADDER BROWN),Y-C-P-CB-20/2-I-606,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,MADDER ROOT (EX MADDER BROWN),606,,,,,
H-PPN-20/2,H-PPN-20/2-60998-RYE,Y-C-P-CB-20/2-I-60998,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,RYE,60998,,,,,
H-PPN-20/2,H-PPN-20/2-703-WINTER WHEAT,Y-C-P-CB-20/2-I-703,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,WINTER WHEAT,703,,,,,
H-PPN-20/2,H-PPN-20/2-762-NUTSHELL,Y-C-P-CB-20/2-I-762,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,NUTSHELL,762,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-000-CRUDO,Y-C-P-CB-20/2x9-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-000-Crudo,Y-C-P-CB-20/2x9-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-001-PALE BLACK,Y-C-P-CB-20/2x9-I-001,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,PALE BLACK,001,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-004-STRAW,Y-C-P-CB-20/2x9-I-004,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,STRAW,004,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-007-MARZIPAN,Y-C-P-CB-20/2x9-I-007,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,MARZIPAN,007,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-010-MOON,Y-C-P-CB-20/2x9-I-010,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,MOON,010,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-215-BRANDY B,Y-C-P-CB-20/2x9-I-215,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,CEDAR,215,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-272-ROOT,Y-C-P-CB-20/2x9-I-272,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,ROOT,272,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-274-VAINILLA,Y-C-P-CB-20/2x9-I-274,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,VAINILLA,274,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-279-MACADAMIA,Y-C-P-CB-20/2x9-I-279,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,MACADAMIA,279,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-298-STRING,Y-C-P-CB-20/2x9-I-298,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,STRING,298,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-314-MINT,Y-C-P-CB-20/2x9-I-314,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,MINT,314,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-322-PEAPOD,Y-C-P-CB-20/2x9-I-322,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,PEAPOD,322,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-415-SKY BLUE,Y-C-P-CB-20/2x9-I-415,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,SKY BLUE,415,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-421-MOONLIGHT,Y-C-P-CB-20/2x9-I-421,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,MOONLIGHT,421,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-591-EVENING SAND,Y-C-P-CB-20/2x9-I-591,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,EVENING SAND,591,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-703-WINTER WHEAT,Y-C-P-CB-20/2x9-I-703,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,WINTER WHEAT,703,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-714-MARIGOLD,Y-C-P-CB-20/2x9-I-714,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,MARIGOLD,714,,,,,
H-PPN-20/2x9,H-PPN-20/2x9-889-TOMATO,Y-C-P-CB-20/2x9-I-889,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,INDUSTRIAL,I-,TOMATO,889,,,,,
H-PPN-20/2x9,H-PPN-202-000-CRUDO,Y-C-P-CB-20/2x9-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-202,H-PPN-202-000-Crudo,Y-C-P-CB-20/2-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,GREIGE,G-,GREIGE,000,,,,,
H-PPN-202,H-PPN-202-004-STRAW,Y-C-P-CB-20/2-I-004,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,STRAW,004,,,,,
H-PPN-202,H-PPN-202-007-MARZIPAN,Y-C-P-CB-20/2-I-007,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,MARZIPAN,007,,,,,
H-PPN-202,H-PPN-202-010-MOON,Y-C-P-CB-20/2-I-010,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,MOON,010,,,,,
H-PPN-202,H-PPN-202-014-CORNHUSK,Y-C-P-CB-20/2-I-014,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,CORNHUSK,014,,,,,
H-PPN-202,H-PPN-202-015-SEAL GREY,Y-C-P-CB-20/2-I-015,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,SEAL GREY,015,,,,,
H-PPN-202,H-PPN-202-0AE-Pansy Space Dye,Y-C-P-CB-20/2-I-0AE,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,Pansy Space Dye,0AE,,,,,
H-PPN-202,H-PPN-202-0DA-Subtle Green,Y-C-P-CB-20/2-I-0DA,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,Subtle Green,0DA,,,,,
H-PPN-202,H-PPN-202-110104-VAINILLA,Y-C-P-CB-20/2-I-110104,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,VAINILLA,110104,,,,,
H-PPN-202,H-PPN-202-112 - 251 -CARNIVAL CONFETTI - HENNA,Y-C-P-CB-20/2-I-112/251,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,CARNIVAL CONFETTI/HENNA,112/251,,,,,
H-PPN-202,H-PPN-202-131001-IVORY,Y-C-P-CB-20/2-I-131001,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,IVORY,131001,,,,,
H-PPN-202,H-PPN-202-134303-CLOUD,Y-C-P-CB-20/2-I-134303,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,CLOUD,134303,,,,,
H-PPN-202,H-PPN-202-143206-LILA,Y-C-P-CB-20/2-I-143206,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,LILA,143206,,,,,
H-PPN-202,H-PPN-202-151512-MISTY ROSE,Y-C-P-CB-20/2-I-151512,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,MISTY ROSE,151512,,,,,
H-PPN-202,H-PPN-202-161511-BLUSH,Y-C-P-CB-20/2-I-161511,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,BLUSH,161511,,,,,
H-PPN-202,H-PPN-202-16520-LILA,Y-C-P-CB-20/2-I-16520,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,LILA,16520,,,,,
H-PPN-202,H-PPN-202-191 Bisque,Y-C-P-CB-20/2-I-191,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,BISQUE,191,,,,,
H-PPN-202,H-PPN-202-193936-BLUE VIOLET,Y-C-P-CB-20/2-I-193936,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,BLUE VIOLET,193936,,,,,
H-PPN-202,H-PPN-202-201-BLACK WALNUT,Y-C-P-CB-20/2-I-201,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,BLACK WALNUT,201,,,,,
H-PPN-202,H-PPN-202-203-ACORN,Y-C-P-CB-20/2-I-203,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,ACORN,203,,,,,
H-PPN-202,H-PPN-202-204-TERRA (POTTERS CLAY),Y-C-P-CB-20/2-I-204,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,TERRA (POTTERS CLAY),204,,,,,
H-PPN-202,H-PPN-202-204/298-POTTER + STRING,Y-C-P-CB-20/2-I-204/298,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,POTTER/STRING,204/298,,,,,
H-PPN-202,H-PPN-202-205-NUT BROWN,Y-C-P-CB-20/2-I-205,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,NUT BROWN,205,,,,,
H-PPN-202,H-PPN-202-208-CHESTNUT,Y-C-P-CB-20/2-I-208,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,CHESTNUT,208,,,,,
H-PPN-202,H-PPN-202-215-BRANDY,Y-C-P-CB-20/2-I-215,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,CEDAR,215,,,,,
H-PPN-202,H-PPN-202-233-GANACHE,Y-C-P-CB-20/2-I-233,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,GANACHE,233,,,,,
H-PPN-202,H-PPN-202-236-BARK,Y-C-P-CB-20/2-I-236,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,BARK,236,,,,,
H-PPN-202,H-PPN-202-239-ANTIQUE BRASS,Y-C-P-CB-20/2-I-239,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,ANTIQUE BRASS,239,,,,,
H-PPN-202,H-PPN-202-242-RUBBER,Y-C-P-CB-20/2-I-242,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,RUBBER,242,,,,,
H-PPN-202,H-PPN-202-251-HENNA,Y-C-P-CB-20/2-I-251,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,HENNA,251,,,,,
H-PPN-202,H-PPN-202-253-FENNEL SEED,Y-C-P-CB-20/2-I-253,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,FENNEL SEED,253,,,,,
H-PPN-202,H-PPN-202-255-RUST,Y-C-P-CB-20/2-I-255,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,STUCCO,255,,,,,
H-PPN-202,H-PPN-202-271-WINTER CREAM,Y-C-P-CB-20/2-I-271,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,WINTER CREAM,271,,,,,
H-PPN-202,H-PPN-202-272-ROOT,Y-C-P-CB-20/2-I-272,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,ROOT,272,,,,,
H-PPN-202,H-PPN-202-280-ALABASTER,Y-C-P-CB-20/2-I-280,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,ALABASTER,280,,,,,
H-PPN-202,H-PPN-202-298-STRING,Y-C-P-CB-20/2-I-298,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,STRING,298,,,,,
H-PPN-202,H-PPN-202-300-CAPERS,Y-C-P-CB-20/2-I-300,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,CAPERS,300,,,,,
H-PPN-202,H-PPN-202-303-WILLOW,Y-C-P-CB-20/2-I-303,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,WILLOW,303,,,,,
H-PPN-202,H-PPN-202-305-PISTACHIO,Y-C-P-CB-20/2-I-305,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,PISTACHIO,305,,,,,
H-PPN-202,H-PPN-202-319-SIDE WALK,Y-C-P-CB-20/2-I-319,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,SIDE WALK,319,,,,,
H-PPN-202,H-PPN-202-320-BOTTLE G,Y-C-P-CB-20/2-I-320,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,AMAZON,320,,,,,
H-PPN-202,H-PPN-202-321-MISTLETOE,Y-C-P-CB-20/2-I-321,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,FATIG,321,,,,,
H-PPN-202,H-PPN-202-321086-DAHILA,Y-C-P-CB-20/2-I-321086,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,DAHILA,321086,,,,,
H-PPN-202,H-PPN-202-321119-PINK FAUPE,Y-C-P-CB-20/2-I-321119,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,PINK TAUPE,321119,,,,,
H-PPN-202,H-PPN-202-321119-PINK TAUPE,Y-C-P-CB-20/2-I-321119,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,PINK TAUPE,321119,,,,,
H-PPN-202,H-PPN-202-342-HEDGE GREEN,Y-C-P-CB-20/2-I-342,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2,20/2-,INDUSTRIAL,I-,HEDGE GREEN,342,,,,,
